ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
3	4	8	409	45	-4.6352795437939	-4.59581432457575	-4.5964222241623	-4.61793578633963	-0.0215135621773292	-0.0221214617638781	-208.587579470725	-206.811644605909	-206.839000087304	-207.807110385283	-0.968110297979848	-0.995465779374513
3	4	9	409	45	-4.65402526087442	-4.64149902699765	-4.58830494556327	-4.58293873192848	0.00536621363479028	0.0585602950691682	-209.431136739349	-208.867456214894	-206.473722550347	-206.232242936781	0.241479613565588	2.63521327811259
3	4	10	408	46	-4.7238069036227	-4.73505017224609	-4.77626064030024	-4.79896913827406	-0.0227084979738272	-0.0639189660279742	-217.295117566644	-217.81230792332	-219.707989453811	-220.752580360607	-1.04459090679606	-2.94027243728684
4	1	1	408	46	-4.67093018114756	-4.67409350243881	-4.60817181441432	-4.58637930776802	0.0217925066463041	0.0877141946707889	-214.862788332788	-215.008301112185	-211.975903463059	-210.973448157329	1.00245530572997	4.03485295485626
4	1	2	409	45	-4.8491454023871	-4.8873791182962	-4.84112883008457	-4.88007384946693	-0.0389450193823615	0.00730526882926963	-218.211543107419	-219.932060323329	-217.850797353806	-219.603323226012	-1.75252587220629	0.328737097317116
4	1	3	409	45	-4.92348203585279	-4.94949031138015	-4.88476824446574	-4.91058839817435	-0.0258201537086133	0.0389019132057946	-221.556691613375	-222.727064012107	-219.814571000958	-220.976477917846	-1.1619069168876	1.75058609426074
4	1	4	408	46	-4.71919919646765	-4.73850788888565	-4.56547483185897	-4.58496691749763	-0.0194920856386549	0.153540971388018	-217.083163037512	-217.97136288874	-210.011842265513	-210.908478204891	-0.896635939378143	7.06288468384886
4	1	5	409	45	-4.70827267453774	-4.69526697698988	-4.66693385881328	-4.68581607732722	-0.0188822185139479	0.00945089966265567	-211.872270354198	-211.287013964545	-210.012023646597	-210.861723479725	-0.84969983312763	0.425290484819499
4	1	6	409	45	-4.59287828561385	-4.56887206162383	-4.50093441698666	-4.48608602968573	0.0148483873009315	0.0827860319380997	-206.679522852623	-205.599242773072	-202.5420487644	-201.873871335858	0.668177428541924	3.72537143721445
4	1	7	408	46	-4.8299347036681	-4.85997389217312	-4.71394337677823	-4.72781054389516	-0.0138671671169375	0.132163348277957	-222.176996368732	-223.558799039964	-216.841395331798	-217.479285019178	-0.637889687379129	6.07951402078601
4	1	8	409	45	-4.6352795437939	-4.61353204491293	-4.63126463332546	-4.63068324027838	0.000581393047082379	-0.0171511953654502	-208.587579470725	-207.608942021082	-208.406908499646	-208.380745812527	0.0261626871186706	-0.771803791445279
4	1	9	409	45	-4.65402526087442	-4.6373416363217	-4.58729668103498	-4.58194906937203	0.00534761166294917	0.0553925669496733	-209.431136739349	-208.680373634477	-206.428350646574	-206.187708121741	0.240642524832708	2.49266551273533
4	1	10	408	46	-4.7238069036227	-4.74433025555655	-4.6819560826055	-4.67957921456568	0.0023768680398204	0.0647510409908651	-217.295117566644	-218.239191755601	-215.369979799853	-215.260643870021	0.109335929831701	2.97854788557979
4	2	1	408	46	-4.67093018114756	-4.67409350243881	-4.6496749167835	-4.62341642187682	0.026258494906684	0.0506770805619929	-214.862788332788	-215.008301112185	-213.885046172041	-212.677155406334	1.20789076570748	2.33114570585167
4	2	2	409	45	-4.8491454023871	-4.8873791182962	-4.87485614622496	-4.88297133353954	-0.00811518731457817	0.00440778475665837	-218.211543107419	-219.932060323329	-219.368526580123	-219.733710009279	-0.365183429156019	0.198350314049605
4	2	3	409	45	-4.92348203585279	-4.94949031138015	-4.87646517207568	-4.89111966722489	-0.0146544951492009	0.0583706441552634	-221.556691613375	-222.727064012107	-219.440932743406	-220.10038502512	-0.659452281714039	2.62667898698683
4	2	4	408	46	-4.71919919646765	-4.73850788888565	-4.53712382405167	-4.55301953117607	-0.0158957071244048	0.185488357709574	-217.083163037512	-217.97136288874	-208.707695906377	-209.438898434099	-0.731202527722616	8.53246445464043
4	2	5	409	45	-4.70827267453774	-4.69526697698988	-4.62020052377305	-4.63292191326631	-0.0127213894932616	0.0623450637235665	-211.872270354198	-211.287013964545	-207.909023569787	-208.481486096984	-0.572462527196762	2.8055278675605
4	2	6	409	45	-4.59287828561385	-4.56887206162383	-4.53742234746931	-4.51453534472942	0.0228870027398846	0.0543367168944116	-206.679522852623	-205.599242773072	-204.184005636119	-203.154090512824	1.02991512329481	2.44515226024851
4	2	7	408	46	-4.8299347036681	-4.85997389217312	-4.75262223102332	-4.76675451787902	-0.0141322868556957	0.0932193742941028	-222.176996368732	-223.558799039964	-218.620622627073	-219.270707822435	-0.650085195361982	4.28809121752872
4	2	8	409	45	-4.6352795437939	-4.61353204491293	-4.63782836545522	-4.6511897812732	-0.0133614158179807	-0.0376577363602708	-208.587579470725	-207.608942021082	-208.702276445485	-209.303540157294	-0.601263711809139	-1.69459813621219
4	2	9	409	45	-4.65402526087442	-4.6373416363217	-4.62925561490552	-4.60760799152034	0.0216476233851823	0.0297336448013654	-209.431136739349	-208.680373634477	-208.316502670748	-207.342359618415	0.974143052333204	1.33801401606146
4	2	10	408	46	-4.7238069036227	-4.74433025555655	-4.79303206545541	-4.80133488225863	-0.00830281680321843	-0.0570046267020876	-217.295117566644	-218.239191755601	-220.479475010949	-220.861404583897	-0.381929572948053	-2.62221282829603
4	4	1	408	46	-4.67093018114756	-4.67409350243881	-4.65131771247618	-4.61303333241218	0.0382843800639936	0.0610601700266278	-214.862788332788	-215.008301112185	-213.960614773904	-212.19953329096	1.76108148294369	2.80876782122485
4	4	2	409	45	-4.8491454023871	-4.8873791182962	-4.868476331142	-4.89836302070662	-0.0298866895646208	-0.0109839024104188	-218.211543107419	-219.932060323329	-219.08143490139	-220.426335931798	-1.34490103040795	-0.494275608468854
4	4	3	409	45	-4.92348203585279	-4.94949031138015	-4.85481982784461	-4.8567010089582	-0.00188118111358904	0.0927893024219504	-221.556691613375	-222.727064012107	-218.466892253007	-218.551545403119	-0.0846531501115066	4.17551860898774
4	4	4	408	46	-4.71919919646765	-4.73850788888565	-4.56885870705556	-4.56706096859615	0.00179773845941789	0.1714469202895	-217.083163037512	-217.97136288874	-210.167500524556	-210.084804555423	0.0826959691332263	7.88655833331703
4	4	5	409	45	-4.70827267453774	-4.69526697698988	-4.66423493423259	-4.6788464089705	-0.0146114747379134	0.0164205680193774	-211.872270354198	-211.287013964545	-209.890572040467	-210.548088403673	-0.657516363206099	0.738925560871962
4	4	6	409	45	-4.59287828561385	-4.56887206162383	-4.57611685190127	-4.56898698600545	0.00712986589582254	-0.000114924381613868	-206.679522852623	-205.599242773072	-205.925258335557	-205.604414370245	0.32084396531198	-0.00517159717264803
4	4	7	408	46	-4.8299347036681	-4.85997389217312	-4.75904824697813	-4.77257152767661	-0.0135232806984789	0.0874023644965138	-222.176996368732	-223.558799039964	-218.916219360994	-219.538290273124	-0.622070912129999	4.02050876683964
4	4	8	409	45	-4.6352795437939	-4.61353204491293	-4.5964222241623	-4.59568462573155	0.000737598430753827	0.0178474191813782	-208.587579470725	-207.608942021082	-206.839000087304	-206.80580815792	0.0331919293838894	0.803133863162003
4	4	9	409	45	-4.65402526087442	-4.6373416363217	-4.58830494556327	-4.56541237138101	0.0228925741822597	0.0719292649406951	-209.431136739349	-208.680373634477	-206.473722550347	-205.443556712145	1.0301658382017	3.23681692233131
4	4	10	408	46	-4.7238069036227	-4.74433025555655	-4.77626064030024	-4.79310020660089	-0.0168395663006553	-0.0487699510443456	-217.295117566644	-218.239191755601	-219.707989453811	-220.482609503641	-0.774620049830162	-2.24341774803992
