comparison	predictor_family	predictor_context	ngram_context	context_limited_context	layer	fold	n_train	n_test	ll_m0_mean	ll_predictor_mean	ll_layer_mean	ll_joint_mean	delta_predictor_given_layer_mean	delta_layer_given_predictor_mean	delta_n_given_l_mean	delta_l_given_n_mean	delta_c_given_l_mean	delta_l_given_c_mean	ll_m0_sum	ll_predictor_sum	ll_layer_sum	ll_joint_sum	delta_predictor_given_layer_sum	delta_layer_given_predictor_sum	delta_n_given_l_sum	delta_l_given_n_sum	delta_c_given_l_sum	delta_l_given_c_sum
ngram_vs_internal_layer	ngram	2	2	NA	5	2	55	14	-4.29064189756782	-4.54315402329605	-4.41582430842296	-5.50977981359975	-1.09395550517679	-0.966625790303702	-1.09395550517679	-0.966625790303702	NA	NA	-60.0689865659494	-63.6041563261446	-61.8215403179214	-77.1369173903965	-15.3153770724751	-13.5327610642518	-15.3153770724751	-13.5327610642518	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	3	56	13	-4.48576350731261	-4.97811022913324	-4.59775615160573	-5.41677836526218	-0.819022213656454	-0.43866813612894	-0.819022213656454	-0.43866813612894	NA	NA	-58.3149255950639	-64.7154329787322	-59.7708299708745	-70.4181187484084	-10.6472887775339	-5.70268576967622	-10.6472887775339	-5.70268576967622	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	4	55	14	-4.50098795230378	-4.15781719549165	-4.68468042864327	-4.08217606707586	0.602504361567404	0.0756411284157874	0.602504361567404	0.0756411284157874	NA	NA	-63.0138313322529	-58.2094407368831	-65.5855260010057	-57.150464939062	8.43506106194366	1.05897579782102	8.43506106194366	1.05897579782102	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	5	5	55	14	-4.47332100027648	-4.36608423176244	-4.48459617040148	-4.8544799891092	-0.36988381870772	-0.488395757346755	-0.36988381870772	-0.488395757346755	NA	NA	-62.6264940038707	-61.1251792446742	-62.7843463856207	-67.9627198475288	-5.17837346190807	-6.83754060285457	-5.17837346190807	-6.83754060285457	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	1	55	14	-5.29240978175123	-5.10411744984136	-5.47100345719422	-6.29327798521102	-0.822274528016795	-1.18916053536965	-0.822274528016795	-1.18916053536965	NA	NA	-74.0937369445172	-71.4576442977791	-76.5940484007191	-88.1058917929542	-11.5118433922351	-16.6482474951752	-11.5118433922351	-16.6482474951752	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	2	55	14	-4.29064189756782	-4.54315402329605	-4.44617589239065	-5.67913424028766	-1.232958347897	-1.13598021699161	-1.232958347897	-1.13598021699161	NA	NA	-60.0689865659494	-63.6041563261446	-62.2464624934691	-79.5078793640272	-17.261416870558	-15.9037230378825	-17.261416870558	-15.9037230378825	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	3	56	13	-4.48576350731261	-4.97811022913324	-4.6293451963564	-5.48202795927991	-0.852682762923513	-0.503917730146668	-0.852682762923513	-0.503917730146668	NA	NA	-58.3149255950639	-64.7154329787322	-60.1814875526332	-71.2663634706389	-11.0848759180057	-6.55093049190668	-11.0848759180057	-6.55093049190668	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	4	55	14	-4.50098795230378	-4.15781719549165	-4.70171026711114	-4.10266661775464	0.599043649356501	0.055150577737006	0.599043649356501	0.055150577737006	NA	NA	-63.0138313322529	-58.2094407368831	-65.823943739556	-57.437332648565	8.38661109099101	0.772108088318078	8.38661109099101	0.772108088318078	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	6	5	55	14	-4.47332100027648	-4.36608423176244	-4.44738001669991	-4.92991508181449	-0.482535065114584	-0.563830850052048	-0.482535065114584	-0.563830850052048	NA	NA	-62.6264940038707	-61.1251792446742	-62.2633202337987	-69.0188111454029	-6.75549091160418	-7.89363190072867	-6.75549091160418	-7.89363190072867	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	1	55	14	-5.29240978175123	-5.10411744984136	-5.41848823295437	-5.86933243590835	-0.450844202953976	-0.765214986066983	-0.450844202953976	-0.765214986066983	NA	NA	-74.0937369445172	-71.4576442977791	-75.8588352613612	-82.1706541027169	-6.31181884135567	-10.7130098049378	-6.31181884135567	-10.7130098049378	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	2	55	14	-4.29064189756782	-4.54315402329605	-4.46855017450372	-5.67319478222817	-1.20464460772445	-1.13004075893212	-1.20464460772445	-1.13004075893212	NA	NA	-60.0689865659494	-63.6041563261446	-62.5597024430521	-79.4247269511943	-16.8650245081422	-15.8205706250497	-16.8650245081422	-15.8205706250497	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	3	56	13	-4.48576350731261	-4.97811022913324	-4.66148043717924	-5.56137605942551	-0.899895622246274	-0.583265830292267	-0.899895622246274	-0.583265830292267	NA	NA	-58.3149255950639	-64.7154329787322	-60.5992456833301	-72.2978887725316	-11.6986430892016	-7.58245579379947	-11.6986430892016	-7.58245579379947	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	4	55	14	-4.50098795230378	-4.15781719549165	-4.75385433678364	-4.15691604606707	0.596938290716575	0.00090114942458186	0.596938290716575	0.00090114942458186	NA	NA	-63.0138313322529	-58.2094407368831	-66.553960714971	-58.1968246449389	8.35713607003206	0.0126160919441389	8.35713607003206	0.0126160919441389	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	7	5	55	14	-4.47332100027648	-4.36608423176244	-4.42667568372745	-5.01794753409141	-0.591271850363961	-0.651863302328969	-0.591271850363961	-0.651863302328969	NA	NA	-62.6264940038707	-61.1251792446742	-61.9734595721843	-70.2512654772798	-8.27780590509546	-9.12608623260557	-8.27780590509546	-9.12608623260557	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	1	55	14	-5.29240978175123	-5.10411744984136	-5.36509885233074	-5.57713027347263	-0.212031421141896	-0.473012823631271	-0.212031421141896	-0.473012823631271	NA	NA	-74.0937369445172	-71.4576442977791	-75.1113839326303	-78.0798238286169	-2.96843989598655	-6.6221795308378	-2.96843989598655	-6.6221795308378	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	2	55	14	-4.29064189756782	-4.54315402329605	-4.42170929130908	-5.6612528779382	-1.23954358662913	-1.11809885464216	-1.23954358662913	-1.11809885464216	NA	NA	-60.0689865659494	-63.6041563261446	-61.9039300783271	-79.2575402911348	-17.3536102128078	-15.6533839649902	-17.3536102128078	-15.6533839649902	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	3	56	13	-4.48576350731261	-4.97811022913324	-4.58705860432528	-5.6161448524139	-1.02908624808862	-0.638034623280654	-1.02908624808862	-0.638034623280654	NA	NA	-58.3149255950639	-64.7154329787322	-59.6317618562286	-73.0098830813807	-13.3781212251521	-8.29445010264851	-13.3781212251521	-8.29445010264851	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	4	55	14	-4.50098795230378	-4.15781719549165	-4.78190143078753	-4.19500469178818	0.58689673899935	-0.0371874962965268	0.58689673899935	-0.0371874962965268	NA	NA	-63.0138313322529	-58.2094407368831	-66.9466200310254	-58.7300656850345	8.21655434599091	-0.520624948151386	8.21655434599091	-0.520624948151386	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	8	5	55	14	-4.47332100027648	-4.36608423176244	-4.60840185706644	-5.59548686448144	-0.987085007415	-1.22940263271899	-0.987085007415	-1.22940263271899	NA	NA	-62.6264940038707	-61.1251792446742	-64.5176259989301	-78.3368161027401	-13.81919010381	-17.2116368580659	-13.81919010381	-17.2116368580659	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	1	55	14	-5.29240978175123	-5.10411744984136	-5.35009163232518	-5.26919077146632	0.0809008608588604	-0.165073321624957	0.0809008608588604	-0.165073321624957	NA	NA	-74.0937369445172	-71.4576442977791	-74.9012828525525	-73.7686708005285	1.13261205202404	-2.3110265027494	1.13261205202404	-2.3110265027494	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	2	55	14	-4.29064189756782	-4.54315402329605	-4.424919379381	-5.23599441482608	-0.81107503544508	-0.692840391530029	-0.81107503544508	-0.692840391530029	NA	NA	-60.0689865659494	-63.6041563261446	-61.9488713113339	-73.3039218075651	-11.3550504962311	-9.69976548142041	-11.3550504962311	-9.69976548142041	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	3	56	13	-4.48576350731261	-4.97811022913324	-4.66460925214565	-5.93944189824084	-1.27483264609519	-0.961331669107591	-1.27483264609519	-0.961331669107591	NA	NA	-58.3149255950639	-64.7154329787322	-60.6399202778934	-77.2127446771309	-16.5728243992374	-12.4973116983987	-16.5728243992374	-12.4973116983987	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	4	55	14	-4.50098795230378	-4.15781719549165	-4.69989915885476	-4.17503057219934	0.524868586655426	-0.0172133767076899	0.524868586655426	-0.0172133767076899	NA	NA	-63.0138313322529	-58.2094407368831	-65.7985882239667	-58.4504280107907	7.34816021317597	-0.24098727390767	7.34816021317597	-0.24098727390767	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	9	5	55	14	-4.47332100027648	-4.36608423176244	-4.57390741823104	-6.17748434537241	-1.60357692714137	-1.81140011360997	-1.60357692714137	-1.81140011360997	NA	NA	-62.6264940038707	-61.1251792446742	-64.0347038552346	-86.4847808352138	-22.4500769799792	-25.3596015905396	-22.4500769799792	-25.3596015905396	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	10	1	55	14	-5.29240978175123	-5.10411744984136	-5.39663148600437	-5.62957348106977	-0.232941995065397	-0.525456031228406	-0.232941995065397	-0.525456031228406	NA	NA	-74.0937369445172	-71.4576442977791	-75.5528408040612	-78.8140287349768	-3.26118793091555	-7.35638443719768	-3.26118793091555	-7.35638443719768	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	10	2	55	14	-4.29064189756782	-4.54315402329605	-4.4704965712787	-4.78505091824059	-0.31455434696189	-0.241896894944547	-0.31455434696189	-0.241896894944547	NA	NA	-60.0689865659494	-63.6041563261446	-62.5869519979018	-66.9907128553683	-4.40376085746646	-3.38655652922365	-4.40376085746646	-3.38655652922365	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	10	3	56	13	-4.48576350731261	-4.97811022913324	-4.8133710700393	-5.37364027582736	-0.560269205788057	-0.395530046694114	-0.560269205788057	-0.395530046694114	NA	NA	-58.3149255950639	-64.7154329787322	-62.5738239105109	-69.8573235857557	-7.28349967524475	-5.1418906070235	-7.28349967524475	-5.1418906070235	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	10	4	55	14	-4.50098795230378	-4.15781719549165	-4.56429203732462	-4.15470596465708	0.409586072667539	0.00311123083456444	0.409586072667539	0.00311123083456444	NA	NA	-63.0138313322529	-58.2094407368831	-63.9000885225447	-58.1658835051992	5.73420501734554	0.0435572316838915	5.73420501734554	0.0435572316838915	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	10	5	55	14	-4.47332100027648	-4.36608423176244	-4.48832735197952	-4.97965793785966	-0.491330585880137	-0.613573706097215	-0.491330585880137	-0.613573706097215	NA	NA	-62.6264940038707	-61.1251792446742	-62.8365829277133	-69.7152111300352	-6.87862820232191	-8.59003188536101	-6.87862820232191	-8.59003188536101	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	11	1	55	14	-5.29240978175123	-5.10411744984136	-5.37135161562745	-5.57734934650759	-0.20599773088014	-0.473231896666228	-0.20599773088014	-0.473231896666228	NA	NA	-74.0937369445172	-71.4576442977791	-75.1989226187843	-78.0828908511063	-2.88396823232196	-6.62524655332719	-2.88396823232196	-6.62524655332719	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	11	2	55	14	-4.29064189756782	-4.54315402329605	-4.5940361501293	-4.74638087812807	-0.152344727998768	-0.203226854832022	-0.152344727998768	-0.203226854832022	NA	NA	-60.0689865659494	-63.6041563261446	-64.3165061018102	-66.4493322937929	-2.13282619198274	-2.8451759676483	-2.13282619198274	-2.8451759676483	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	11	3	56	13	-4.48576350731261	-4.97811022913324	-4.92829297152051	-5.32788355685838	-0.399590585337868	-0.349773327725135	-0.399590585337868	-0.349773327725135	NA	NA	-58.3149255950639	-64.7154329787322	-64.0678086297666	-69.2624862391589	-5.19467760939227	-4.54705326042675	-5.19467760939227	-4.54705326042675	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	11	4	55	14	-4.50098795230378	-4.15781719549165	-4.49928966303261	-4.07474027215116	0.424549390881452	0.0830769233404904	0.424549390881452	0.0830769233404904	NA	NA	-63.0138313322529	-58.2094407368831	-62.9900552824566	-57.0463638101162	5.94369147234034	1.16307692676686	5.94369147234034	1.16307692676686	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	11	5	55	14	-4.47332100027648	-4.36608423176244	-4.40383258702977	-4.94729874977352	-0.54346616274375	-0.581214518011078	-0.54346616274375	-0.581214518011078	NA	NA	-62.6264940038707	-61.1251792446742	-61.6536562184168	-69.2621824968293	-7.6085262784125	-8.13700325215509	-7.6085262784125	-8.13700325215509	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	12	1	55	14	-5.29240978175123	-5.10411744984136	-5.32001794478252	-5.71768972426184	-0.397671779479325	-0.613572274420481	-0.397671779479325	-0.613572274420481	NA	NA	-74.0937369445172	-71.4576442977791	-74.4802512269553	-80.0476561396658	-5.56740491271054	-8.59001184188672	-5.56740491271054	-8.59001184188672	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	12	2	55	14	-4.29064189756782	-4.54315402329605	-4.71057785159665	-5.16020919906459	-0.44963134746794	-0.61705517576854	-0.44963134746794	-0.61705517576854	NA	NA	-60.0689865659494	-63.6041563261446	-65.948089922353	-72.2429287869042	-6.29483886455115	-8.63877246075955	-6.29483886455115	-8.63877246075955	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	12	3	56	13	-4.48576350731261	-4.97811022913324	-4.76702166784317	-5.5739988198311	-0.806977151987928	-0.595888590697856	-0.806977151987928	-0.595888590697856	NA	NA	-58.3149255950639	-64.7154329787322	-61.9712816819612	-72.4619846578043	-10.4907029758431	-7.74655167907214	-10.4907029758431	-7.74655167907214	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	12	4	55	14	-4.50098795230378	-4.15781719549165	-4.51164707394474	-4.02631449741715	0.485332576527584	0.131502698074496	0.485332576527584	0.131502698074496	NA	NA	-63.0138313322529	-58.2094407368831	-63.1630590352263	-56.3684029638401	6.79465607138616	1.84103777304293	6.79465607138616	1.84103777304293	NA	NA
ngram_vs_internal_layer	ngram	2	2	NA	12	5	55	14	-4.47332100027648	-4.36608423176244	-4.38191384244626	-5.03238046588561	-0.65046662343935	-0.666296234123169	-0.65046662343935	-0.666296234123169	NA	NA	-62.6264940038707	-61.1251792446742	-61.3467937942477	-70.4533265223986	-9.10653272815089	-9.32814727772436	-9.10653272815089	-9.32814727772436	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	1	1	55	14	-5.29240978175123	-5.15794801731707	-5.60342713157841	-5.70450278304442	-0.101075651466013	-0.546554765727356	-0.101075651466013	-0.546554765727356	NA	NA	-74.0937369445172	-72.211272242439	-78.4479798420977	-79.8630389626219	-1.41505912052419	-7.65176672018298	-1.41505912052419	-7.65176672018298	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	1	2	55	14	-4.29064189756782	-4.51014601253858	-4.36043733180941	-4.81128687561833	-0.450849543808917	-0.30114086307975	-0.450849543808917	-0.30114086307975	NA	NA	-60.0689865659494	-63.1420441755401	-61.0461226453317	-67.3580162586566	-6.31189361332484	-4.2159720831165	-6.31189361332484	-4.2159720831165	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	1	3	56	13	-4.48576350731261	-4.63769091061232	-4.56455050494371	-4.86362556698576	-0.299075062042041	-0.22593465637344	-0.299075062042041	-0.22593465637344	NA	NA	-58.3149255950639	-60.2899818379601	-59.3391565642683	-63.2271323708148	-3.88797580654653	-2.93715053285471	-3.88797580654653	-2.93715053285471	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	1	4	55	14	-4.50098795230378	-4.11568708327157	-4.60356852565097	-4.05458618283725	0.548982342813717	0.0611009004343224	0.548982342813717	0.0611009004343224	NA	NA	-63.0138313322529	-57.619619165802	-64.4499593591135	-56.7642065597215	7.68575279939205	0.855412606080527	7.68575279939205	0.855412606080527	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	1	5	55	14	-4.47332100027648	-4.21946709382603	-4.64675341768391	-4.53131408514161	0.115439332542294	-0.311846991315587	0.115439332542294	-0.311846991315587	NA	NA	-62.6264940038707	-59.0725393135644	-65.0545478475747	-63.4383971919826	1.61615065559212	-4.36585787841822	1.61615065559212	-4.36585787841822	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	2	1	55	14	-5.29240978175123	-5.15794801731707	-5.83286786815419	-5.88287516979133	-0.050007301637141	-0.724927152474265	-0.050007301637141	-0.724927152474265	NA	NA	-74.0937369445172	-72.211272242439	-81.6601501541587	-82.3602523770787	-0.70010222291998	-10.1489801346397	-0.70010222291998	-10.1489801346397	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	2	2	55	14	-4.29064189756782	-4.51014601253858	-4.40351145758547	-4.92960843530698	-0.52609697772151	-0.419462422768405	-0.52609697772151	-0.419462422768405	NA	NA	-60.0689865659494	-63.1420441755401	-61.6491604061966	-69.0145180942978	-7.36535768810113	-5.87247391875767	-7.36535768810113	-5.87247391875767	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	2	3	56	13	-4.48576350731261	-4.63769091061232	-4.49375916742836	-4.96823147906933	-0.47447231164097	-0.33054056845701	-0.47447231164097	-0.33054056845701	NA	NA	-58.3149255950639	-60.2899818379601	-58.4188691765686	-64.5870092279012	-6.16814005133261	-4.29702738994112	-6.16814005133261	-4.29702738994112	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	2	4	55	14	-4.50098795230378	-4.11568708327157	-4.63037179329965	-4.10710217499839	0.523269618301265	0.0085849082731837	0.523269618301265	0.0085849082731837	NA	NA	-63.0138313322529	-57.619619165802	-64.8252051061952	-57.4994304499774	7.32577465621772	0.120188715824582	7.32577465621772	0.120188715824582	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	2	5	55	14	-4.47332100027648	-4.21946709382603	-4.59854371265617	-4.36337881121806	0.235164901438115	-0.14391171739203	0.235164901438115	-0.14391171739203	NA	NA	-62.6264940038707	-59.0725393135644	-64.3796119771864	-61.0873033570528	3.2923086201336	-2.01476404348843	3.2923086201336	-2.01476404348843	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	3	1	55	14	-5.29240978175123	-5.15794801731707	-5.93873272755942	-6.06664497775462	-0.127912250195199	-0.908696960437553	-0.127912250195199	-0.908696960437553	NA	NA	-74.0937369445172	-72.211272242439	-83.1422581858319	-84.9330296885647	-1.79077150273278	-12.7217574461257	-1.79077150273278	-12.7217574461257	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	3	2	55	14	-4.29064189756782	-4.51014601253858	-4.39514493431211	-5.13432091057893	-0.739175976266812	-0.624174898040348	-0.739175976266812	-0.624174898040348	NA	NA	-60.0689865659494	-63.1420441755401	-61.5320290803696	-71.880492748105	-10.3484636677354	-8.73844857256488	-10.3484636677354	-8.73844857256488	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	3	3	56	13	-4.48576350731261	-4.63769091061232	-4.45015779463162	-4.82383560096603	-0.373677806334412	-0.186144690353716	-0.373677806334412	-0.186144690353716	NA	NA	-58.3149255950639	-60.2899818379601	-57.8520513302111	-62.7098628125584	-4.85781148234737	-2.41988097459831	-4.85781148234737	-2.41988097459831	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	3	4	55	14	-4.50098795230378	-4.11568708327157	-4.7384719102892	-4.21152197931312	0.526949930976081	-0.0958348960415503	0.526949930976081	-0.0958348960415503	NA	NA	-63.0138313322529	-57.619619165802	-66.3386067440489	-58.9613077103837	7.37729903366513	-1.3416885445817	7.37729903366513	-1.3416885445817	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	3	5	55	14	-4.47332100027648	-4.21946709382603	-4.629165655074	-4.40718285213916	0.221982802934846	-0.18771575831313	0.221982802934846	-0.18771575831313	NA	NA	-62.6264940038707	-59.0725393135644	-64.8083191710361	-61.7005599299482	3.10775924108785	-2.62802061638383	3.10775924108785	-2.62802061638383	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	4	1	55	14	-5.29240978175123	-5.15794801731707	-5.89192931711302	-6.2565003186215	-0.364571001508475	-1.09855230130443	-0.364571001508475	-1.09855230130443	NA	NA	-74.0937369445172	-72.211272242439	-82.4870104395823	-87.591004460701	-5.10399402111865	-15.379732218262	-5.10399402111865	-15.379732218262	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	4	2	55	14	-4.29064189756782	-4.51014601253858	-4.38493257656107	-4.99334562704387	-0.608413050482796	-0.483199614505291	-0.608413050482796	-0.483199614505291	NA	NA	-60.0689865659494	-63.1420441755401	-61.389056071855	-69.9068387786142	-8.51778270675916	-6.76479460307409	-8.51778270675916	-6.76479460307409	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	4	3	56	13	-4.48576350731261	-4.63769091061232	-4.51080748944729	-4.83206762351904	-0.321260134071747	-0.194376712906722	-0.321260134071747	-0.194376712906722	NA	NA	-58.3149255950639	-60.2899818379601	-58.6404973628148	-62.8168791057475	-4.17638174293271	-2.52689726778738	-4.17638174293271	-2.52689726778738	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	4	4	55	14	-4.50098795230378	-4.11568708327157	-4.712556801013	-4.19412205041442	0.518434750598574	-0.0784349671428499	0.518434750598574	-0.0784349671428499	NA	NA	-63.0138313322529	-57.619619165802	-65.9757952141819	-58.7177087058019	7.25808650838002	-1.09808953999989	7.25808650838002	-1.09808953999989	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	4	5	55	14	-4.47332100027648	-4.21946709382603	-4.62629678010653	-4.46167864334449	0.164618136762035	-0.242211549518466	0.164618136762035	-0.242211549518466	NA	NA	-62.6264940038707	-59.0725393135644	-64.7681549214914	-62.4635010068229	2.30465391466849	-3.39096169325853	2.30465391466849	-3.39096169325853	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	5	1	55	14	-5.29240978175123	-5.15794801731707	-5.59715223941795	-5.86150248848004	-0.264350249062093	-0.703554471162971	-0.264350249062093	-0.703554471162971	NA	NA	-74.0937369445172	-72.211272242439	-78.3601313518513	-82.0610348387206	-3.70090348686931	-9.84976259628161	-3.70090348686931	-9.84976259628161	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	5	2	55	14	-4.29064189756782	-4.51014601253858	-4.41582430842296	-4.95181904238853	-0.53599473396557	-0.441673029849948	-0.53599473396557	-0.441673029849948	NA	NA	-60.0689865659494	-63.1420441755401	-61.8215403179214	-69.3254665934394	-7.50392627551797	-6.18342241789927	-7.50392627551797	-6.18342241789927	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	5	3	56	13	-4.48576350731261	-4.63769091061232	-4.59775615160573	-4.84078076324447	-0.243024611638739	-0.203089852632153	-0.243024611638739	-0.203089852632153	NA	NA	-58.3149255950639	-60.2899818379601	-59.7708299708745	-62.9301499221781	-3.1593199513036	-2.64016808421798	-3.1593199513036	-2.64016808421798	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	5	4	55	14	-4.50098795230378	-4.11568708327157	-4.68468042864327	-4.15244609744585	0.532234331197417	-0.0367590141742751	0.532234331197417	-0.0367590141742751	NA	NA	-63.0138313322529	-57.619619165802	-65.5855260010057	-58.1342453642419	7.45128063676383	-0.514626198439849	7.45128063676383	-0.514626198439849	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	5	5	55	14	-4.47332100027648	-4.21946709382603	-4.48459617040148	-4.49091892557907	-0.00632275517758707	-0.271451831753038	-0.00632275517758707	-0.271451831753038	NA	NA	-62.6264940038707	-59.0725393135644	-62.7843463856207	-62.8728649581069	-0.0885185724862225	-3.80032564454254	-0.0885185724862225	-3.80032564454254	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	6	1	55	14	-5.29240978175123	-5.15794801731707	-5.47100345719422	-5.76579459456345	-0.294791137369228	-0.607846577246383	-0.294791137369228	-0.607846577246383	NA	NA	-74.0937369445172	-72.211272242439	-76.5940484007191	-80.7211243238883	-4.12707592316919	-8.50985208144935	-4.12707592316919	-8.50985208144935	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	6	2	55	14	-4.29064189756782	-4.51014601253858	-4.44617589239065	-4.9893568542287	-0.543180961838047	-0.479210841690122	-0.543180961838047	-0.479210841690122	NA	NA	-60.0689865659494	-63.1420441755401	-62.2464624934691	-69.8509959592018	-7.60453346573266	-6.70895178366172	-7.60453346573266	-6.70895178366172	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	6	3	56	13	-4.48576350731261	-4.63769091061232	-4.6293451963564	-4.95644984749229	-0.327104651135889	-0.318758936879972	-0.327104651135889	-0.318758936879972	NA	NA	-58.3149255950639	-60.2899818379601	-60.1814875526332	-64.4338480173997	-4.25236046476656	-4.14386617943963	-4.25236046476656	-4.14386617943963	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	6	4	55	14	-4.50098795230378	-4.11568708327157	-4.70171026711114	-4.14924426342137	0.552466003689774	-0.0335571801497965	0.552466003689774	-0.0335571801497965	NA	NA	-63.0138313322529	-57.619619165802	-65.823943739556	-58.0894196878992	7.73452405165682	-0.469800522097152	7.73452405165682	-0.469800522097152	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	6	5	55	14	-4.47332100027648	-4.21946709382603	-4.44738001669991	-4.50310006367966	-0.0557200469797579	-0.283632969853637	-0.0557200469797579	-0.283632969853637	NA	NA	-62.6264940038707	-59.0725393135644	-62.2633202337987	-63.0434008915153	-0.78008065771661	-3.97086157795093	-0.78008065771661	-3.97086157795093	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	7	1	55	14	-5.29240978175123	-5.15794801731707	-5.41848823295437	-5.3308913731601	0.0875968597942647	-0.172943355843037	0.0875968597942647	-0.172943355843037	NA	NA	-74.0937369445172	-72.211272242439	-75.8588352613612	-74.6324792242415	1.22635603711971	-2.42120698180251	1.22635603711971	-2.42120698180251	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	7	2	55	14	-4.29064189756782	-4.51014601253858	-4.46855017450372	-5.31994795063135	-0.851397776127627	-0.809801938092771	-0.851397776127627	-0.809801938092771	NA	NA	-60.0689865659494	-63.1420441755401	-62.5597024430521	-74.4792713088389	-11.9195688657868	-11.3372271332988	-11.9195688657868	-11.3372271332988	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	7	3	56	13	-4.48576350731261	-4.63769091061232	-4.66148043717924	-4.88742005644166	-0.225939619262419	-0.24972914582934	-0.225939619262419	-0.24972914582934	NA	NA	-58.3149255950639	-60.2899818379601	-60.5992456833301	-63.5364607337415	-2.93721505041145	-3.24647889578142	-2.93721505041145	-3.24647889578142	NA	NA
ngram_vs_internal_layer	ngram	3	3	NA	7	4	55	14	-4.50098795230378	-4.11568708327157	-4.75385433678364	-4.18841655786413	0.565437778919509	-0.0727294745925597	0.565437778919509	-0.0727294745925597	NA	NA	-63.0138313322529	-57.619619165802	-66.553960714971	-58.6378318100979	7.91612890487313	-1.01821264429583	7.91612890487313	-1.01821264429583	NA	NA
