ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
2	1	1	9020	1003	-4.67496332935886	-4.655745863458	-4.6265153430107	-4.6283040824738	-0.00178873946309643	0.027441780984196	-4688.98821934694	-4669.71310104837	-4640.39488903974	-4642.18899472122	-1.79410568148523	27.5241063271487
2	1	2	9021	1002	-4.65441373779026	-4.63398764299526	-4.61914250973328	-4.61795370489963	0.00118880483364681	0.0160339380956307	-4663.72256526584	-4643.25561828125	-4628.38079475275	-4627.18961230943	1.19118244331366	16.0660059718211
2	1	3	9021	1002	-4.62908296241621	-4.61590279066234	-4.61014240770245	-4.60948232427131	0.000660083431146319	0.00642046639103633	-4638.34112834104	-4625.13459624367	-4619.36269251786	-4618.70128891985	0.661403598008292	6.43330732381764
2	1	4	9021	1002	-4.66287414101818	-4.64399092096012	-4.62664247546726	-4.62501320701662	0.00162926845063183	0.0189777139435012	-4672.19988930021	-4653.27890280205	-4635.89576041819	-4634.26323343066	1.63252698753422	19.0156693713889
2	1	5	9020	1003	-4.68724920810348	-4.66438036175495	-4.64158258043656	-4.64054024351332	0.00104233692324041	0.023840118241627	-4701.31095572779	-4678.37350284021	-4655.50732817787	-4654.46186424386	1.0454639340096	23.9116385963516
2	1	6	9021	1002	-4.63890251008141	-4.63014300183466	-4.59859373076758	-4.60097807382038	-0.00238434305279611	0.0291649280142838	-4648.18031510157	-4639.40328783833	-4607.79091822912	-4610.18002996802	-2.3891117389021	29.2232578703124
2	1	7	9021	1002	-4.6344814523759	-4.61936119889151	-4.60176327827601	-4.60029644881639	0.00146682945961807	0.0190647500751231	-4643.75041528065	-4628.59992128929	-4610.96680483256	-4609.49704171402	1.46976311853723	19.1028795752736
2	1	8	9021	1002	-4.68009117999612	-4.65256116715512	-4.63170375493644	-4.63037385889914	0.00132989603730138	0.0221873082559805	-4689.45136235612	-4661.86628948943	-4640.96716244632	-4639.63460661694	1.33255582937545	22.2316828724925
2	1	9	9021	1002	-4.61422589847553	-4.60120838971022	-4.5967088698255	-4.59546060700168	0.00124826282381996	0.00574778270854281	-4623.45435027248	-4610.41080648964	-4605.90228756515	-4604.65152821568	1.25075934946653	5.75927827395935
2	1	10	9020	1003	-4.59685640884669	-4.58520447342956	-4.55887331199309	-4.56016867807434	-0.00129536608124692	0.0250357953552216	-4610.64697807323	-4598.96008684985	-4572.54993192907	-4573.84918410856	-1.29925217948949	25.1109027412876
