ngram_context	context_limited_context	fold	n_train	n_test	ll_m0_mean	ll_m0_a_mean	ll_m0_b_mean	ll_joint_mean	delta_a_given_b_mean	delta_b_given_a_mean	ll_m0_sum	ll_m0_a_sum	ll_m0_b_sum	ll_joint_sum	delta_a_given_b_sum	delta_b_given_a_sum
2	4	4	9021	1002	-4.66287414101818	-4.64399092096012	-4.62390361389511	-4.62455426578718	-0.000650651892073917	0.0194366551729415	-4672.19988930021	-4653.27890280205	-4633.1514211229	-4633.80337431876	-0.651953195857459	19.4755284832881
2	4	5	9020	1003	-4.68724920810348	-4.66438036175495	-4.64747853989397	-4.64848729773066	-0.0010087578366953	0.0158930640242838	-4701.31095572779	-4678.37350284021	-4661.42097551365	-4662.43275962386	-1.01178411020555	15.9407432163571
2	4	6	9021	1002	-4.63890251008141	-4.63014300183466	-4.61015217742329	-4.61117541299262	-0.00102323556932671	0.0189675888420453	-4648.18031510157	-4639.40328783833	-4619.37248177814	-4620.3977638186	-1.02528204046484	19.0055240197298
2	4	7	9021	1002	-4.6344814523759	-4.61936119889151	-4.6067445224814	-4.60783566500862	-0.00109114252721909	0.0115255338828915	-4643.75041528065	-4628.59992128929	-4615.95801152636	-4617.05133633864	-1.09332481227466	11.5485849506567
2	4	8	9021	1002	-4.68009117999612	-4.65256116715512	-4.64838537902456	-4.64888755643755	-0.000502177412995408	0.00367361071757077	-4689.45136235612	-4661.86628948943	-4657.6821497826	-4658.18533155043	-0.503181767820934	3.68095793900648
2	4	9	9021	1002	-4.61422589847553	-4.60120838971022	-4.60313346138699	-4.60260380023295	0.00052966115403752	-0.00139541052273184	-4623.45435027248	-4610.41080648964	-4612.33972830976	-4611.80900783342	0.530720476345778	-1.39820134377715
2	4	10	9020	1003	-4.59685640884669	-4.58520447342956	-4.56781046956944	-4.56807064625653	-0.000260176687086222	0.0171338271730281	-4610.64697807323	-4598.96008684985	-4581.51390097815	-4581.7748581953	-0.260957217147734	17.1852286545472
3	1	1	9020	1003	-4.67496332935886	-4.66335094426718	-4.62651534409605	-4.62764628258762	-0.00113093849156876	0.0357046616795609	-4688.98821934694	-4677.34099709998	-4640.39489012834	-4641.52922143538	-1.13433130704379	35.8117756645997
3	1	2	9021	1002	-4.65441373779026	-4.64278834852402	-4.61914251129194	-4.61936783104271	-0.000225319750769337	0.0234205174813056	-4663.72256526584	-4652.07392522106	-4628.38079631452	-4628.6065667048	-0.225770390271464	23.4673585162673
3	1	3	9021	1002	-4.62908296241621	-4.6259681606056	-4.61014240705739	-4.61050859675677	-0.000366189699385622	0.0154595638488289	-4638.34112834104	-4635.22009692681	-4619.3626918715	-4619.72961395029	-0.366922078783318	15.4904829765273
3	1	4	9021	1002	-4.66287414101818	-4.65340586599241	-4.62664247373605	-4.62687957028162	-0.000237096545565585	0.026526295710787	-4672.19988930021	-4662.71267772439	-4635.89575868353	-4636.13332942218	-0.237570738657269	26.579348302208
3	1	5	9020	1003	-4.68724920810348	-4.67421436364264	-4.64158258054203	-4.64196473060598	-0.000382150063956921	0.0322496330366597	-4701.31095572779	-4688.23700673357	-4655.50732828365	-4655.8906247978	-0.383296514148242	32.3463819357703
3	1	6	9021	1002	-4.63890251008141	-4.63608816695523	-4.59859373065784	-4.59893885665485	-0.000345125997012197	0.0371493103003742	-4648.18031510157	-4645.36034328914	-4607.79091811916	-4608.13673436816	-0.34581624900602	37.2236089209746
3	1	7	9021	1002	-4.6344814523759	-4.62902776610078	-4.60176327990659	-4.60190768115726	-0.000144401250673276	0.0271200849435118	-4643.75041528065	-4638.28582163298	-4610.9668064664	-4611.11149651958	-0.1446900531746	27.1743251133994
3	1	8	9021	1002	-4.68009117999612	-4.66827736899069	-4.63170375546904	-4.63163869728319	6.50581858456789e-05	0.0366386717075002	-4689.45136235612	-4677.61392372868	-4640.96716297998	-4640.90197467776	0.0651883022164839	36.7119490509149
3	1	9	9021	1002	-4.61422589847553	-4.60850427785847	-4.59670886980527	-4.59654105140207	0.000167818403193465	0.0119632264563929	-4623.45435027248	-4617.72128641418	-4605.90228754488	-4605.73413350488	0.168154040000445	11.9871529093061
3	1	10	9020	1003	-4.59685640884669	-4.59426142758649	-4.55887331381315	-4.55985604057269	-0.000982726759541031	0.0344053870138037	-4610.64697807323	-4608.04421186925	-4572.54993375459	-4573.5356086944	-0.985674939819546	34.5086031748442
3	2	1	9020	1003	-4.67496332935886	-4.66335094426718	-4.64016390679602	-4.64129624544242	-0.00113233864639639	0.0220546988247579	-4688.98821934694	-4677.34099709998	-4654.08439851641	-4655.22013417875	-1.13573566233663	22.1208629212315
3	2	2	9021	1002	-4.65441373779026	-4.64278834852402	-4.61931942462395	-4.61947043441029	-0.000151009786337752	0.0233179141137256	-4663.72256526584	-4652.07392522106	-4628.5580634732	-4628.70937527911	-0.151311805910154	23.3645499419526
3	2	3	9021	1002	-4.62908296241621	-4.6259681606056	-4.60825887203991	-4.6078265224795	0.000432349560407275	0.0181416381261013	-4638.34112834104	-4635.22009692681	-4617.47538978399	-4617.04217552446	0.43321425952854	18.1779214023536
3	2	4	9021	1002	-4.66287414101818	-4.65340586599241	-4.62465923604926	-4.62470159048094	-4.23544316738855e-05	0.0287042755114699	-4672.19988930021	-4662.71267772439	-4633.90855452136	-4633.9509936619	-0.0424391405376809	28.7616840624914
3	2	5	9020	1003	-4.68724920810348	-4.67421436364264	-4.64678845064538	-4.64734057133478	-0.000552120689402358	0.0268737923078657	-4701.31095572779	-4688.23700673357	-4660.72881599731	-4661.28259304878	-0.553777051470206	26.9544136847899
