comparison	predictor_family	predictor_context	ngram_context	context_limited_context	layer	fold	n_train	n_test	ll_m0_mean	ll_predictor_mean	ll_layer_mean	ll_joint_mean	delta_predictor_given_layer_mean	delta_layer_given_predictor_mean	delta_n_given_l_mean	delta_l_given_n_mean	delta_c_given_l_mean	delta_l_given_c_mean	ll_m0_sum	ll_predictor_sum	ll_layer_sum	ll_joint_sum	delta_predictor_given_layer_sum	delta_layer_given_predictor_sum	delta_n_given_l_sum	delta_l_given_n_sum	delta_c_given_l_sum	delta_l_given_c_sum
ngram_vs_internal_layer	ngram	4	4	NA	12	2	409	45	-4.55227129162572	-4.58516738780225	-4.54114744954977	-4.56753021112763	-0.0263827615778647	0.0176371766746177	-0.0263827615778647	0.0176371766746177	NA	NA	-204.852208123157	-206.332532451101	-204.351635229739	-205.538859500743	-1.18722427100391	0.793672950357831	-1.18722427100391	0.793672950357831	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	3	409	45	-4.83691345434996	-4.84095550805802	-4.63113890249706	-4.64486473458919	-0.0137258320921294	0.196090773468822	-0.0137258320921294	0.196090773468822	NA	NA	-217.661105445748	-217.842997862611	-208.401250612368	-209.018913056514	-0.617662444145822	8.82408480609698	-0.617662444145822	8.82408480609698	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	4	408	46	-4.84394400575021	-4.87162960798188	-4.76368201990743	-4.82251445048467	-0.0588324305772483	0.0491151574972042	-0.0588324305772483	0.0491151574972042	NA	NA	-222.82142426451	-224.094961967166	-219.129372915742	-221.835664722295	-2.70629180655345	2.25929724487136	-2.70629180655345	2.25929724487136	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	5	409	45	-4.44826430396403	-4.47054322925771	-4.38983515295206	-4.3814951192639	0.00834003368816649	0.0890481099938158	0.00834003368816649	0.0890481099938158	NA	NA	-200.171893678381	-201.174445316597	-197.542581882843	-197.167280366875	0.375301515967521	4.00716494972175	0.375301515967521	4.00716494972175	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	6	409	45	-4.63368851310806	-4.61570987516482	-4.55511030228091	-4.55230639379558	0.00280390848533862	0.0634034813692397	0.00280390848533862	0.0634034813692397	NA	NA	-208.515983089863	-207.706944382417	-204.979963602641	-204.853787720801	0.126175881840226	2.8531566616158	0.126175881840226	2.8531566616158	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	7	408	46	-4.99254488935761	-4.98596261203917	-4.83828685955151	-4.84839263040663	-0.0101057708551195	0.137569981632548	-0.0101057708551195	0.137569981632548	NA	NA	-229.65706491045	-229.354280153802	-222.561195539369	-223.026060998705	-0.464865459335499	6.3282191550972	-0.464865459335499	6.3282191550972	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	8	409	45	-4.50404071539604	-4.50105170066241	-4.38720250008643	-4.39017771716482	-0.00297521707839277	0.110873983497584	-0.00297521707839277	0.110873983497584	NA	NA	-202.681832192822	-202.547326529808	-197.424112503889	-197.557997272417	-0.133884768527679	4.98932925739129	-0.133884768527679	4.98932925739129	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	9	409	45	-4.58087065183731	-4.56548122749668	-4.5103250669104	-4.51552927671016	-0.00520420979975533	0.0499519507865198	-0.00520420979975533	0.0499519507865198	NA	NA	-206.139179332679	-205.446655237351	-202.964628010968	-203.198817451957	-0.234189440988956	2.24783778539341	-0.234189440988956	2.24783778539341	NA	NA
ngram_vs_internal_layer	ngram	4	4	NA	12	10	408	46	-4.76365841592551	-4.77525038067312	-4.70337293691498	-4.70360218327005	-0.000229246355067048	0.071648197403074	-0.000229246355067048	0.071648197403074	NA	NA	-219.128287132574	-219.661517510964	-216.355155098089	-216.365700430422	-0.0105453323330664	3.29581708054144	-0.0105453323330664	3.29581708054144	NA	NA
context_limited_vs_internal_layer	context_limited	1	NA	1	1	1	408	46	-4.48649557711874	-4.54569455380266	-4.6099567788656	-4.61707310842503	-0.00711632955942676	-0.0713785546223669	NA	NA	-0.00711632955942676	-0.0713785546223669	-206.378796547462	-209.101949474922	-212.058011827818	-212.385362987551	-0.32735115973361	-3.28341351262887	NA	NA	-0.32735115973361	-3.28341351262887
context_limited_vs_internal_layer	context_limited	1	NA	1	1	2	409	45	-4.55227129162572	-4.4925427568216	-4.48425919012731	-4.46605961725948	0.0181995728678208	0.026483139562111	NA	NA	0.0181995728678208	0.026483139562111	-204.852208123157	-202.164424056972	-201.791663555729	-200.972682776677	0.818980779051913	1.19174128029496	NA	NA	0.818980779051913	1.19174128029496
context_limited_vs_internal_layer	context_limited	1	NA	1	1	3	409	45	-4.83691345434996	-4.73500843298898	-4.77966967238509	-4.75496992557817	0.0246997468069203	-0.0199614925891929	NA	NA	0.0246997468069203	-0.0199614925891929	-217.661105445748	-213.075379484504	-215.085135257329	-213.973646651018	1.11148860631144	-0.898267166513648	NA	NA	1.11148860631144	-0.898267166513648
context_limited_vs_internal_layer	context_limited	1	NA	1	1	4	408	46	-4.84394400575021	-4.7587759739218	-4.80843353448171	-4.74871306614076	0.0597204683409522	0.0100629077810384	NA	NA	0.0597204683409522	0.0100629077810384	-222.82142426451	-218.903694800403	-221.187942586159	-218.440801042475	2.7471415436838	0.462893757927787	NA	NA	2.7471415436838	0.462893757927787
context_limited_vs_internal_layer	context_limited	1	NA	1	1	5	409	45	-4.44826430396403	-4.44812673922647	-4.40024145876338	-4.43716618389984	-0.0369247251364655	0.0109605553266281	NA	NA	-0.0369247251364655	0.0109605553266281	-200.171893678381	-200.165703265191	-198.010865644352	-199.672478275493	-1.66161263114094	0.493224989698291	NA	NA	-1.66161263114094	0.493224989698291
context_limited_vs_internal_layer	context_limited	1	NA	1	1	6	409	45	-4.63368851310806	-4.57645707183031	-4.59916982337724	-4.57818103431457	0.0209887890626694	-0.00172396248425688	NA	NA	0.0209887890626694	-0.00172396248425688	-208.515983089863	-205.940568232364	-206.962642051976	-206.018146544156	0.944495507820136	-0.0775783117915694	NA	NA	0.944495507820136	-0.0775783117915694
context_limited_vs_internal_layer	context_limited	1	NA	1	1	7	408	46	-4.99254488935761	-4.90409997089118	-4.96534678794384	-4.92919094409699	0.0361558438468466	-0.0250909732058133	NA	NA	0.0361558438468466	-0.0250909732058133	-229.65706491045	-225.588598660994	-228.405952245417	-226.742783428462	1.66316881695494	-1.15418476746737	NA	NA	1.66316881695494	-1.15418476746737
context_limited_vs_internal_layer	context_limited	1	NA	1	1	8	409	45	-4.50404071539604	-4.47597886368492	-4.43628172665082	-4.47767220787287	-0.0413904812220496	-0.00169334418795319	NA	NA	-0.0413904812220496	-0.00169334418795319	-202.681832192822	-201.419048865821	-199.632677699287	-201.495249354279	-1.86257165499219	-0.0762004884578857	NA	NA	-1.86257165499219	-0.0762004884578857
context_limited_vs_internal_layer	context_limited	1	NA	1	1	9	409	45	-4.58087065183731	-4.49992696549147	-4.51782506462272	-4.52117657862313	-0.00335151400041056	-0.0212496131316584	NA	NA	-0.00335151400041056	-0.0212496131316584	-206.139179332679	-202.496713447116	-203.302127908022	-203.452946038041	-0.15081813001845	-0.9562325909246	NA	NA	-0.15081813001845	-0.9562325909246
context_limited_vs_internal_layer	context_limited	1	NA	1	1	10	408	46	-4.76365841592551	-4.70663290503344	-4.735792856043	-4.68346132145888	0.052331534584118	0.0231715835745634	NA	NA	0.052331534584118	0.0231715835745634	-219.128287132574	-216.505113631538	-217.846471377978	-215.439220787108	2.40725059086944	1.06589284442992	NA	NA	2.40725059086944	1.06589284442992
context_limited_vs_internal_layer	context_limited	1	NA	1	2	1	408	46	-4.48649557711874	-4.54569455380266	-4.60976130441744	-4.61452965161886	-0.00476834720142083	-0.0688350978162031	NA	NA	-0.00476834720142083	-0.0688350978162031	-206.378796547462	-209.101949474922	-212.049020003202	-212.268363974468	-0.219343971265374	-3.16641449954534	NA	NA	-0.219343971265374	-3.16641449954534
context_limited_vs_internal_layer	context_limited	1	NA	1	2	2	409	45	-4.55227129162572	-4.4925427568216	-4.48114871338636	-4.4766513114631	0.0044974019232642	0.0158914453584984	NA	NA	0.0044974019232642	0.0158914453584984	-204.852208123157	-202.164424056972	-201.651692102386	-201.449309015839	0.202383086546945	0.715115041132435	NA	NA	0.202383086546945	0.715115041132435
context_limited_vs_internal_layer	context_limited	1	NA	1	2	3	409	45	-4.83691345434996	-4.73500843298898	-4.79882772633739	-4.75333318550508	0.0454945408323066	-0.018324752516107	NA	NA	0.0454945408323066	-0.018324752516107	-217.661105445748	-213.075379484504	-215.947247685182	-213.899993347729	2.04725433745378	-0.824613863224812	NA	NA	2.04725433745378	-0.824613863224812
context_limited_vs_internal_layer	context_limited	1	NA	1	2	4	408	46	-4.84394400575021	-4.7587759739218	-4.84006001916468	-4.7797636556288	0.0602963635358833	-0.0209876817069992	NA	NA	0.0602963635358833	-0.0209876817069992	-222.82142426451	-218.903694800403	-222.642760881575	-219.869128158925	2.77363272265058	-0.965433358521977	NA	NA	2.77363272265058	-0.965433358521977
context_limited_vs_internal_layer	context_limited	1	NA	1	2	5	409	45	-4.44826430396403	-4.44812673922647	-4.41708646359543	-4.43999480611372	-0.0229083425182948	0.00813193311275029	NA	NA	-0.0229083425182948	0.00813193311275029	-200.171893678381	-200.165703265191	-198.768890861794	-199.799766275117	-1.03087541332323	0.365936990073806	NA	NA	-1.03087541332323	0.365936990073806
context_limited_vs_internal_layer	context_limited	1	NA	1	2	6	409	45	-4.63368851310806	-4.57645707183031	-4.59649434493655	-4.58587843417836	0.0106159107581858	-0.00942136234804725	NA	NA	0.0106159107581858	-0.00942136234804725	-208.515983089863	-205.940568232364	-206.842245522145	-206.364529538026	0.477715984118362	-0.423961305662147	NA	NA	0.477715984118362	-0.423961305662147
context_limited_vs_internal_layer	context_limited	1	NA	1	2	7	408	46	-4.99254488935761	-4.90409997089118	-4.92539482950754	-4.93155764920076	-0.00616281969321886	-0.0274576783095783	NA	NA	-0.00616281969321886	-0.0274576783095783	-229.65706491045	-225.588598660994	-226.568162157347	-226.851651863235	-0.283489705888115	-1.2630532022406	NA	NA	-0.283489705888115	-1.2630532022406
context_limited_vs_internal_layer	context_limited	1	NA	1	2	8	409	45	-4.50404071539604	-4.47597886368492	-4.43399239610958	-4.46281068626234	-0.0288182901527581	0.01316817742258	NA	NA	-0.0288182901527581	0.01316817742258	-202.681832192822	-201.419048865821	-199.529657824931	-200.826480881805	-1.29682305687413	0.592567984016085	NA	NA	-1.29682305687413	0.592567984016085
context_limited_vs_internal_layer	context_limited	1	NA	1	2	9	409	45	-4.58087065183731	-4.49992696549147	-4.5323573815859	-4.51914046895302	0.0132169126328803	-0.0192135034615513	NA	NA	0.0132169126328803	-0.0192135034615513	-206.139179332679	-202.496713447116	-203.956082171366	-203.361321102886	0.594761068479556	-0.864607655769817	NA	NA	0.594761068479556	-0.864607655769817
context_limited_vs_internal_layer	context_limited	1	NA	1	2	10	408	46	-4.76365841592551	-4.70663290503344	-4.73180691619642	-4.68751107474588	0.0442958414505386	0.0191218302875589	NA	NA	0.0442958414505386	0.0191218302875589	-219.128287132574	-216.505113631538	-217.663118145035	-215.625509438311	2.0376087067248	0.879604193227721	NA	NA	2.0376087067248	0.879604193227721
context_limited_vs_internal_layer	context_limited	1	NA	1	3	1	408	46	-4.48649557711874	-4.54569455380266	-4.60865871017769	-4.59997281169571	0.00868589848198109	-0.0542782578930483	NA	NA	0.00868589848198109	-0.0542782578930483	-206.378796547462	-209.101949474922	-211.998300668174	-211.598749338003	0.399551330171136	-2.49679986308021	NA	NA	0.399551330171136	-2.49679986308021
context_limited_vs_internal_layer	context_limited	1	NA	1	3	2	409	45	-4.55227129162572	-4.4925427568216	-4.48823283849737	-4.47243781391616	0.0157950245812133	0.0201049429054363	NA	NA	0.0157950245812133	0.0201049429054363	-204.852208123157	-202.164424056972	-201.970477732382	-201.259701626227	0.710776106154611	0.904722430744613	NA	NA	0.710776106154611	0.904722430744613
context_limited_vs_internal_layer	context_limited	1	NA	1	3	3	409	45	-4.83691345434996	-4.73500843298898	-4.79615057846598	-4.7529301259773	0.0432204524886801	-0.0179216929883292	NA	NA	0.0432204524886801	-0.0179216929883292	-217.661105445748	-213.075379484504	-215.826776030969	-213.881855668979	1.94492036199057	-0.806476184474832	NA	NA	1.94492036199057	-0.806476184474832
context_limited_vs_internal_layer	context_limited	1	NA	1	3	4	408	46	-4.84394400575021	-4.7587759739218	-4.78714216828673	-4.75076354916743	0.0363786191192945	0.00801242475436581	NA	NA	0.0363786191192945	0.00801242475436581	-222.82142426451	-218.903694800403	-220.208539741189	-218.535123261702	1.67341647948757	0.368571538700849	NA	NA	1.67341647948757	0.368571538700849
context_limited_vs_internal_layer	context_limited	1	NA	1	3	5	409	45	-4.44826430396403	-4.44812673922647	-4.41926478521099	-4.43596727812352	-0.016702492912521	0.0121594611029572	NA	NA	-0.016702492912521	0.0121594611029572	-200.171893678381	-200.165703265191	-198.866915334495	-199.618527515558	-0.751612181063422	0.547175749633112	NA	NA	-0.751612181063422	0.547175749633112
context_limited_vs_internal_layer	context_limited	1	NA	1	3	6	409	45	-4.63368851310806	-4.57645707183031	-4.60099709959861	-4.58622392011497	0.0147731794836403	-0.00976684828465313	NA	NA	0.0147731794836403	-0.00976684828465313	-208.515983089863	-205.940568232364	-207.044869481937	-206.380076405173	0.6647930767638	-0.439508172809383	NA	NA	0.6647930767638	-0.439508172809383
context_limited_vs_internal_layer	context_limited	1	NA	1	3	7	408	46	-4.99254488935761	-4.90409997089118	-4.92337820629417	-4.93848520238051	-0.0151069960863364	-0.0343852314893294	NA	NA	-0.0151069960863364	-0.0343852314893294	-229.65706491045	-225.588598660994	-226.475397489532	-227.170319309503	-0.694921819971455	-1.58172064850913	NA	NA	-0.694921819971455	-1.58172064850913
context_limited_vs_internal_layer	context_limited	1	NA	1	3	8	409	45	-4.50404071539604	-4.47597886368492	-4.43076462208374	-4.4514298243785	-0.0206652022947651	0.0245490393064172	NA	NA	-0.0206652022947651	0.0245490393064172	-202.681832192822	-201.419048865821	-199.384407993768	-200.314342097033	-0.929934103264458	1.10470676878876	NA	NA	-0.929934103264458	1.10470676878876
context_limited_vs_internal_layer	context_limited	1	NA	1	3	9	409	45	-4.58087065183731	-4.49992696549147	-4.54117332056061	-4.52633039712244	0.0148429234381737	-0.0264034316309676	NA	NA	0.0148429234381737	-0.0264034316309676	-206.139179332679	-202.496713447116	-204.352799425227	-203.68486787051	0.667931554717796	-1.18815442339351	NA	NA	0.667931554717796	-1.18815442339351
context_limited_vs_internal_layer	context_limited	1	NA	1	3	10	408	46	-4.76365841592551	-4.70663290503344	-4.71813637219588	-4.68250179879096	0.035634573404927	0.0241311062424865	NA	NA	0.035634573404927	0.0241311062424865	-219.128287132574	-216.505113631538	-217.034273121011	-215.395082744384	1.63919037662663	1.11003088715438	NA	NA	1.63919037662663	1.11003088715438
context_limited_vs_internal_layer	context_limited	1	NA	1	4	1	408	46	-4.48649557711874	-4.54569455380266	-4.5868562301405	-4.58663718630218	0.000219043838324495	-0.0409426324995135	NA	NA	0.000219043838324495	-0.0409426324995135	-206.378796547462	-209.101949474922	-210.995386586463	-210.9853105699	0.0100760165629197	-1.88336109497763	NA	NA	0.0100760165629197	-1.88336109497763
context_limited_vs_internal_layer	context_limited	1	NA	1	4	2	409	45	-4.55227129162572	-4.4925427568216	-4.498216854758	-4.4786507334445	0.0195661213134999	0.0138920233770987	NA	NA	0.0195661213134999	0.0138920233770987	-204.852208123157	-202.164424056972	-202.41975846411	-201.539283005002	0.880475459107487	0.625141051969422	NA	NA	0.880475459107487	0.625141051969422
context_limited_vs_internal_layer	context_limited	1	NA	1	4	3	409	45	-4.83691345434996	-4.73500843298898	-4.77744811086866	-4.73639051456658	0.0410575963020703	-0.00138208157760999	NA	NA	0.0410575963020703	-0.00138208157760999	-217.661105445748	-213.075379484504	-214.985164989089	-213.137573155496	1.84759183359316	-0.0621936709924285	NA	NA	1.84759183359316	-0.0621936709924285
context_limited_vs_internal_layer	context_limited	1	NA	1	4	4	408	46	-4.84394400575021	-4.7587759739218	-4.76973442948934	-4.75232869999802	0.0174057294913261	0.00644727392378197	NA	NA	0.0174057294913261	0.00644727392378197	-222.82142426451	-218.903694800403	-219.40778375651	-218.607120199909	0.800663556601023	0.296574600493983	NA	NA	0.800663556601023	0.296574600493983
context_limited_vs_internal_layer	context_limited	1	NA	1	4	5	409	45	-4.44826430396403	-4.44812673922647	-4.42402994082059	-4.44182124079474	-0.0177912999741494	0.00630549843173522	NA	NA	-0.0177912999741494	0.00630549843173522	-200.171893678381	-200.165703265191	-199.081347336926	-199.881955835763	-0.800608498836738	0.283747429428075	NA	NA	-0.800608498836738	0.283747429428075
context_limited_vs_internal_layer	context_limited	1	NA	1	4	6	409	45	-4.63368851310806	-4.57645707183031	-4.58713817901021	-4.57376952801098	0.0133686509992312	0.00268754381933078	NA	NA	0.0133686509992312	0.00268754381933078	-208.515983089863	-205.940568232364	-206.42121805546	-205.819628760494	0.601589294965436	0.120939471869889	NA	NA	0.601589294965436	0.120939471869889
context_limited_vs_internal_layer	context_limited	1	NA	1	4	7	408	46	-4.99254488935761	-4.90409997089118	-4.92938745279561	-4.92428437339697	0.00510307939863708	-0.0201844025057909	NA	NA	0.00510307939863708	-0.0201844025057909	-229.65706491045	-225.588598660994	-226.751822828598	-226.517081176261	0.234741652337306	-0.928482515266353	NA	NA	0.234741652337306	-0.928482515266353
context_limited_vs_internal_layer	context_limited	1	NA	1	4	8	409	45	-4.50404071539604	-4.47597886368492	-4.43109112291487	-4.4524590187286	-0.0213678958137304	0.0235198449563185	NA	NA	-0.0213678958137304	0.0235198449563185	-202.681832192822	-201.419048865821	-199.399100531169	-200.360655842787	-0.961555311617872	1.05839302303434	NA	NA	-0.961555311617872	1.05839302303434
context_limited_vs_internal_layer	context_limited	1	NA	1	4	9	409	45	-4.58087065183731	-4.49992696549147	-4.53902138470343	-4.52551734249484	0.0135040422085915	-0.025590377003371	NA	NA	0.0135040422085915	-0.025590377003371	-206.139179332679	-202.496713447116	-204.255962311654	-203.648280412268	0.60768189938662	-1.15156696515166	NA	NA	0.60768189938662	-1.15156696515166
context_limited_vs_internal_layer	context_limited	1	NA	1	4	10	408	46	-4.76365841592551	-4.70663290503344	-4.713317550556	-4.68173319621384	0.0315843543421526	0.0248997088195999	NA	NA	0.0315843543421526	0.0248997088195999	-219.128287132574	-216.505113631538	-216.812607325576	-215.359727025837	1.45288029973901	1.14538660570159	NA	NA	1.45288029973901	1.14538660570159
context_limited_vs_internal_layer	context_limited	1	NA	1	5	1	408	46	-4.48649557711874	-4.54569455380266	-4.54246128377866	-4.55868199954737	-0.0162207157687115	-0.0129874457447068	NA	NA	-0.0162207157687115	-0.0129874457447068	-206.378796547462	-209.101949474922	-208.953219053818	-209.699371979179	-0.746152925360747	-0.597422504256514	NA	NA	-0.746152925360747	-0.597422504256514
context_limited_vs_internal_layer	context_limited	1	NA	1	5	2	409	45	-4.55227129162572	-4.4925427568216	-4.49740364937487	-4.48082229781719	0.0165813515576803	0.011720459004402	NA	NA	0.0165813515576803	0.011720459004402	-204.852208123157	-202.164424056972	-202.383164221869	-201.637003401774	0.746160820095611	0.527420655198057	NA	NA	0.746160820095611	0.527420655198057
context_limited_vs_internal_layer	context_limited	1	NA	1	5	3	409	45	-4.83691345434996	-4.73500843298898	-4.76371127748985	-4.72261083794396	0.0411004395458887	0.012397595045015	NA	NA	0.0411004395458887	0.012397595045015	-217.661105445748	-213.075379484504	-214.367007487043	-212.517487707478	1.84951977956501	0.557891777025702	NA	NA	1.84951977956501	0.557891777025702
context_limited_vs_internal_layer	context_limited	1	NA	1	5	4	408	46	-4.84394400575021	-4.7587759739218	-4.76078966636345	-4.73931065857925	0.021479007784202	0.0194653153425506	NA	NA	0.021479007784202	0.0194653153425506	-222.82142426451	-218.903694800403	-218.996324652719	-218.008290294645	0.988034358073321	0.895404505757369	NA	NA	0.988034358073321	0.895404505757369
context_limited_vs_internal_layer	context_limited	1	NA	1	5	5	409	45	-4.44826430396403	-4.44812673922647	-4.42176177504673	-4.44245121794485	-0.0206894428981155	0.00567552128162419	NA	NA	-0.0206894428981155	0.00567552128162419	-200.171893678381	-200.165703265191	-198.979279877103	-199.910304807518	-0.931024930415163	0.255398457673124	NA	NA	-0.931024930415163	0.255398457673124
context_limited_vs_internal_layer	context_limited	1	NA	1	5	6	409	45	-4.63368851310806	-4.57645707183031	-4.58540438803818	-4.55771322784741	0.0276911601907628	0.0187438439829002	NA	NA	0.0276911601907628	0.0187438439829002	-208.515983089863	-205.940568232364	-206.343197461718	-205.097095253134	1.24610220858432	0.843472979230484	NA	NA	1.24610220858432	0.843472979230484
context_limited_vs_internal_layer	context_limited	1	NA	1	5	7	408	46	-4.99254488935761	-4.90409997089118	-4.92692581528027	-4.9328723054312	-0.00594649015093296	-0.0287723345400233	NA	NA	-0.00594649015093296	-0.0287723345400233	-229.65706491045	-225.588598660994	-226.638587502892	-226.912126049835	-0.273538546942916	-1.32352738884106	NA	NA	-0.273538546942916	-1.32352738884106
context_limited_vs_internal_layer	context_limited	1	NA	1	5	8	409	45	-4.50404071539604	-4.47597886368492	-4.4302478020015	-4.45170617010438	-0.0214583681028726	0.0242726935805448	NA	NA	-0.0214583681028726	0.0242726935805448	-202.681832192822	-201.419048865821	-199.361151090068	-200.326777654697	-0.965626564629275	1.09227121112451	NA	NA	-0.965626564629275	1.09227121112451
context_limited_vs_internal_layer	context_limited	1	NA	1	5	9	409	45	-4.58087065183731	-4.49992696549147	-4.55692065257331	-4.53173356129673	0.0251870912765835	-0.0318065958052589	NA	NA	0.0251870912765835	-0.0318065958052589	-206.139179332679	-202.496713447116	-205.061429365799	-203.928010258353	1.13341910744626	-1.43129681123662	NA	NA	1.13341910744626	-1.43129681123662
context_limited_vs_internal_layer	context_limited	1	NA	1	5	10	408	46	-4.76365841592551	-4.70663290503344	-4.75656363421873	-4.70686221324807	0.0497014209706661	-0.000229308214624524	NA	NA	0.0497014209706661	-0.000229308214624524	-219.128287132574	-216.505113631538	-218.801927174062	-216.515661809411	2.28626536465063	-0.0105481778727494	NA	NA	2.28626536465063	-0.0105481778727494
context_limited_vs_internal_layer	context_limited	1	NA	1	6	1	408	46	-4.48649557711874	-4.54569455380266	-4.54982778864202	-4.56355762373518	-0.0137298350931632	-0.0178630699325204	NA	NA	-0.0137298350931632	-0.0178630699325204	-206.378796547462	-209.101949474922	-209.292078277533	-209.923650691818	-0.631572414285472	-0.821701216895917	NA	NA	-0.631572414285472	-0.821701216895917
context_limited_vs_internal_layer	context_limited	1	NA	1	6	2	409	45	-4.55227129162572	-4.4925427568216	-4.50283898928398	-4.47976693781614	0.023072051467846	0.0127758190054577	NA	NA	0.023072051467846	0.0127758190054577	-204.852208123157	-202.164424056972	-202.627754517779	-201.589512201726	1.03824231605307	0.574911855245574	NA	NA	1.03824231605307	0.574911855245574
context_limited_vs_internal_layer	context_limited	1	NA	1	6	3	409	45	-4.83691345434996	-4.73500843298898	-4.75397662906952	-4.71397000457082	0.0400066244987025	0.0210384284181595	NA	NA	0.0400066244987025	0.0210384284181595	-217.661105445748	-213.075379484504	-213.928948308128	-212.128650205687	1.80029810244164	0.946729278817202	NA	NA	1.80029810244164	0.946729278817202
context_limited_vs_internal_layer	context_limited	1	NA	1	6	4	408	46	-4.84394400575021	-4.7587759739218	-4.76331371995326	-4.74911799923329	0.0141957207199708	0.00965797468851282	NA	NA	0.0141957207199708	0.00965797468851282	-222.82142426451	-218.903694800403	-219.11243111785	-218.459427964731	0.653003153118647	0.444266835671584	NA	NA	0.653003153118647	0.444266835671584
context_limited_vs_internal_layer	context_limited	1	NA	1	6	5	409	45	-4.44826430396403	-4.44812673922647	-4.42505267250129	-4.44423677188926	-0.0191840993879691	0.00388996733721569	NA	NA	-0.0191840993879691	0.00388996733721569	-200.171893678381	-200.165703265191	-199.127370262558	-199.990654735017	-0.863284472458588	0.175048530174735	NA	NA	-0.863284472458588	0.175048530174735
context_limited_vs_internal_layer	context_limited	1	NA	1	6	6	409	45	-4.63368851310806	-4.57645707183031	-4.58690195239298	-4.55293361055177	0.0339683418412102	0.0235234612785469	NA	NA	0.0339683418412102	0.0235234612785469	-208.515983089863	-205.940568232364	-206.410587857684	-204.88201247483	1.52857538285446	1.05855575753461	NA	NA	1.52857538285446	1.05855575753461
context_limited_vs_internal_layer	context_limited	1	NA	1	6	7	408	46	-4.99254488935761	-4.90409997089118	-4.91832963658678	-4.91894498615322	-0.00061534956644671	-0.0148450152620452	NA	NA	-0.00061534956644671	-0.0148450152620452	-229.65706491045	-225.588598660994	-226.243163282992	-226.271469363048	-0.0283060800565806	-0.682870702054061	NA	NA	-0.0283060800565806	-0.682870702054061
context_limited_vs_internal_layer	context_limited	1	NA	1	6	8	409	45	-4.50404071539604	-4.47597886368492	-4.44832619365831	-4.46358430189933	-0.0152581082410226	0.0123945617855865	NA	NA	-0.0152581082410226	0.0123945617855865	-202.681832192822	-201.419048865821	-200.174678714624	-200.86129358547	-0.686614870846029	0.557755280351387	NA	NA	-0.686614870846029	0.557755280351387
context_limited_vs_internal_layer	context_limited	1	NA	1	6	9	409	45	-4.58087065183731	-4.49992696549147	-4.55071103627378	-4.5164057862399	0.034305250033877	-0.0164788207484348	NA	NA	0.034305250033877	-0.0164788207484348	-206.139179332679	-202.496713447116	-204.78199663232	-203.238260380796	1.54373625152448	-0.741546933679558	NA	NA	1.54373625152448	-0.741546933679558
context_limited_vs_internal_layer	context_limited	1	NA	1	6	10	408	46	-4.76365841592551	-4.70663290503344	-4.76538114242777	-4.71532152539486	0.0500596170329057	-0.00868862036142115	NA	NA	0.0500596170329057	-0.00868862036142115	-219.128287132574	-216.505113631538	-219.207532551677	-216.904790168164	2.30274238351365	-0.399676536625378	NA	NA	2.30274238351365	-0.399676536625378
context_limited_vs_internal_layer	context_limited	1	NA	1	7	1	408	46	-4.48649557711874	-4.54569455380266	-4.53064355482115	-4.55528130443919	-0.0246377496180381	-0.00958675063652947	NA	NA	-0.0246377496180381	-0.00958675063652947	-206.378796547462	-209.101949474922	-208.409603521773	-209.542940004203	-1.13333648242971	-0.440990529280327	NA	NA	-1.13333648242971	-0.440990529280327
context_limited_vs_internal_layer	context_limited	1	NA	1	7	2	409	45	-4.55227129162572	-4.4925427568216	-4.48300113507876	-4.45557175035933	0.0274293847194347	0.0369710064622701	NA	NA	0.0274293847194347	0.0369710064622701	-204.852208123157	-202.164424056972	-201.735051078544	-200.50072876617	1.23432231237456	1.66369529080214	NA	NA	1.23432231237456	1.66369529080214
context_limited_vs_internal_layer	context_limited	1	NA	1	7	3	409	45	-4.83691345434996	-4.73500843298898	-4.7350339698375	-4.69248764418695	0.0425463256505507	0.0425207888020296	NA	NA	0.0425463256505507	0.0425207888020296	-217.661105445748	-213.075379484504	-213.076528642687	-211.161943988413	1.91458465427479	1.91343549609135	NA	NA	1.91458465427479	1.91343549609135
context_limited_vs_internal_layer	context_limited	1	NA	1	7	4	408	46	-4.84394400575021	-4.7587759739218	-4.74131254802231	-4.73919350409704	0.00211904392527185	0.0195824698247593	NA	NA	0.00211904392527185	0.0195824698247593	-222.82142426451	-218.903694800403	-218.100377209026	-218.002901188464	0.0974760205625103	0.900793611938951	NA	NA	0.0974760205625103	0.900793611938951
context_limited_vs_internal_layer	context_limited	1	NA	1	7	5	409	45	-4.44826430396403	-4.44812673922647	-4.41289223533104	-4.43857084457408	-0.0256786092430454	0.00955589465238837	NA	NA	-0.0256786092430454	0.00955589465238837	-200.171893678381	-200.165703265191	-198.580150589897	-199.735688005834	-1.15553741593706	0.430015259357475	NA	NA	-1.15553741593706	0.430015259357475
